####################
/var/spool/slurmd/job4979567/slurm_script
####################
--batch-size 64 --exc train --goal-reset False --num-eval 100 --reward-type delta_r --rollout-steps 2048 --text-verbosity True --total-timesteps 2500000 --train-episode-time-limit 15 --train-fps None --train-render-fps 120 --train-verbosity True
####################

Using cpu device
-----------------------------
| time/              |      |
|    std                  | 0.919       |
|    value_loss           | 0.0431      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 3.03e+03    |
|    ep_rew_mean          | -148        |
| time/                   |             |
|    fps                  | 137         |
|    iterations           | 44          |
|    time_elapsed         | 654         |
|    total_timesteps      | 90112       |
| train/                  |             |
|    approx_kl            | 0.021094996 |
|    clip_fraction        | 0.239       |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.7       |
|    explained_variance   | 0.727       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0132     |
|    n_updates            | 430         |
|    policy_gradient_loss | -0.023      |
|    std                  | 0.919       |
|    value_loss           | 0.0418      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 3.03e+03    |
|    ep_rew_mean          | -146        |
| time/                   |             |
|    fps                  | 138         |
|    iterations           | 45          |
|    time_elapsed         | 664         |
|    total_timesteps      | 92160       |
| train/                  |             |
|    approx_kl            | 0.020795427 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.7       |
|    explained_variance   | -1.09       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00757    |
|    n_updates            | 440         |
|    policy_gradient_loss | -0.0168     |
|    std                  | 0.917       |
|    value_loss           | 0.0432      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 3.03e+03    |
|    ep_rew_mean          | -146        |
| time/                   |             |
|    fps                  | 139         |
|    iterations           | 46          |
|    time_elapsed         | 673         |
|    total_timesteps      | 94208       |
| train/                  |             |
|    approx_kl            | 0.020096507 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.6       |
|    explained_variance   | 0.776       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0445     |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.0202     |
|    std                  | 0.914       |
|    value_loss           | 0.048       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 3.04e+03    |
|    ep_rew_mean          | -145        |
| time/                   |             |
|    fps                  | 140         |
|    iterations           | 47          |
|    time_elapsed         | 683         |
|    total_timesteps      | 96256       |
| train/                  |             |
|    approx_kl            | 0.028238846 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.6       |
|    explained_variance   | -0.181      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0191     |
|    n_updates            | 460         |
|    policy_gradient_loss | -0.0178     |
|    std                  | 0.909       |
|    value_loss           | 0.0384      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 3.05e+03    |
|    ep_rew_mean          | -143        |
| time/                   |             |
|    fps                  | 141         |
|    iterations           | 48          |
|    time_elapsed         | 692         |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.020596685 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.6       |
|    explained_variance   | -3.74       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0262      |
|    n_updates            | 470         |
|    policy_gradient_loss | -0.0193     |
|    std                  | 0.906       |
|    value_loss           | 0.0771      |
-----------------------------------------
Eval num_timesteps=100000, episode_reward=-99.68 +/- 0.31
Episode length: 4423.80 +/- 808.49
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 4.42e+03    |
|    mean_reward          | -99.7       |
| time/                   |             |
|    total_timesteps      | 100000      |
| train/                  |             |
|    approx_kl            | 0.027190242 |
|    clip_fraction        | 0.26        |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.5       |
