####################
/var/spool/slurmd/job4957109/slurm_script
####################
--batch-size 64 --exc train --goal-reset False --num-eval 100 --reward-type delta_r --rollout-steps 2048 --text-verbosity True --total-timesteps 2500000 --train-episode-time-limit 15 --train-fps 10 --train-render-fps 120 --train-verbosity True
####################

Using cpu device
---------------------------------
| rollout/           |          |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | -3.61       |
| time/                   |             |
|    fps                  | 9           |
|    iterations           | 44          |
|    time_elapsed         | 9296        |
|    total_timesteps      | 90112       |
| train/                  |             |
|    approx_kl            | 0.034431405 |
|    clip_fraction        | 0.322       |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.6       |
|    explained_variance   | 0.152       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0464     |
|    n_updates            | 430         |
|    policy_gradient_loss | -0.0409     |
|    std                  | 0.909       |
|    value_loss           | 0.00501     |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 150       |
|    ep_rew_mean          | -3.6      |
| time/                   |           |
|    fps                  | 9         |
|    iterations           | 45        |
|    time_elapsed         | 9502      |
|    total_timesteps      | 92160     |
| train/                  |           |
|    approx_kl            | 0.0390843 |
|    clip_fraction        | 0.31      |
|    clip_range           | 0.2       |
|    entropy_loss         | -10.6     |
|    explained_variance   | 0.307     |
|    learning_rate        | 0.0003    |
|    loss                 | -0.0346   |
|    n_updates            | 440       |
|    policy_gradient_loss | -0.0345   |
|    std                  | 0.907     |
|    value_loss           | 0.00705   |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.6       |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 46         |
|    time_elapsed         | 9708       |
|    total_timesteps      | 94208      |
| train/                  |            |
|    approx_kl            | 0.03594014 |
|    clip_fraction        | 0.307      |
|    clip_range           | 0.2        |
|    entropy_loss         | -10.6      |
|    explained_variance   | 0.451      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0183    |
|    n_updates            | 450        |
|    policy_gradient_loss | -0.034     |
|    std                  | 0.905      |
|    value_loss           | 0.00414    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | -3.59       |
| time/                   |             |
|    fps                  | 9           |
|    iterations           | 47          |
|    time_elapsed         | 9914        |
|    total_timesteps      | 96256       |
| train/                  |             |
|    approx_kl            | 0.038958024 |
|    clip_fraction        | 0.317       |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.5       |
|    explained_variance   | 0.0693      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0419     |
|    n_updates            | 460         |
|    policy_gradient_loss | -0.0325     |
|    std                  | 0.904       |
|    value_loss           | 0.00571     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | -3.59       |
| time/                   |             |
|    fps                  | 9           |
|    iterations           | 48          |
|    time_elapsed         | 10119       |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.031150173 |
|    clip_fraction        | 0.296       |
|    clip_range           | 0.2         |
|    entropy_loss         | -10.5       |
|    explained_variance   | 0.277       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0547     |
|    n_updates            | 470         |
|    policy_gradient_loss | -0.0353     |
|    std                  | 0.903       |
|    value_loss           | 0.00346     |
-----------------------------------------
Eval num_timesteps=100000, episode_reward=-3.62 +/- 0.06
Episode length: 151.00 +/- 0.00
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 151         |
|    mean_reward          | -3.62       |
| time/                   |             |
|    total_timesteps      | 100000      |
| train/                  |             |
|    approx_kl            | 0.028236235 |
|    clip_fraction        | 0.265       |
|    clip_range           | 0.2         |
